Date,Message
2026-05-13T08:00:00.000-03:00,"CSV=1778670000000,0.006464,0.006469,0.006353,0.006387,40651605,0.00664558,0.006773916291048,0.006517243708952,1.894565647606025,3.862305202789806,10.524566364322249,26.819393254098266,25.886597779257052,0.006673,-3.329801725442708,20353589.3,1.997269592150019,-1.870387538336765,0.006693286407063,1,0.006744473159043,0.000094095469021"
2026-05-13T09:00:00.000-03:00,"CSV=1778673600000,0.006386,0.006435,0.006165,0.006211,101849419,0.00663336,0.006772914972681,0.006493805027319,2.060486116297411,4.207670703254903,8.806085722896842,33.80956842327105,28.072295343605063,0.006673,-6.00786924939467,28827696.6,3.533040478856711,-8.322273442154462,0.006635057766357,1,0.006739164968406,0.000111685922119"
2026-05-13T10:00:00.000-03:00,"CSV=1778677200000,0.006214,0.006281,0.006104,0.006154,64014837,0.00661994,0.006772113244691,0.006467766755309,2.247056999684628,4.597420662163343,7.900054346642538,33.876826493614075,30.346127582163547,0.006673,-6.658577278932203,34205046.9,1.871502681670055,-9.70203070597928,0.006547151989721,1,0.006733342431407,0.000118217329907"
2026-05-13T11:00:00.000-03:00,"CSV=1778680800000,0.006152,0.006156,0.006017,0.00606,44790861,0.00660634,0.00677649905618,0.00643618094382,2.511017189980253,5.151386582571204,7.270638546394565,36.164466426894954,32.75784125931048,0.006673,-8.611069220328751,36954857.9,1.212042571539695,-9.947014631157378,0.006447386790749,1,0.006726642506716,0.000120295596916"
2026-05-13T12:00:00.000-03:00,"CSV=1778684400000,0.006059,0.00608,0.005775,0.005796,133031956,0.0065878,0.006791444788787,0.006384155211213,2.99854883783726,6.182482430751305,6.123634198547165,42.97644219545159,35.577753085502884,0.006673,-12.088578795692401,48181127.2,2.761080193242137,-17.757188246515977,0.006343798111674,1,0.006717382382271,0.000138766037225"
2026-05-13T13:00:00.000-03:00,"CSV=1778688000000,0.005796,0.005834,0.0057,0.005789,69183513,0.00656996,0.006801780703131,0.006338139296869,3.408235479038846,7.056989787776851,5.700322637788754,43.874664760114726,38.339451620948765,0.006673,-12.24799151129302,53983795.6,1.281560739311928,-17.070307183110284,0.006181868300507,1,0.006708144746626,0.000138289433502"
2026-05-13T14:00:00.000-03:00,"CSV=1778691600000,0.00579,0.005998,0.005772,0.005943,82371957,0.00655636,0.006804071910089,0.006308648089911,3.640642153144057,7.556385253065165,13.125440594828724,39.00261734847714,39.0929249492591,0.006673,-9.543378995433788,61174253.4,1.346513482745668,-15.663634284841322,0.006181868300507,1,0.006700531366063,0.000147060490152"
2026-05-13T15:00:00.000-03:00,"CSV=1778695200000,0.005945,0.005994,0.005885,0.005919,36330571,0.00654124,0.006803872104663,0.006278607895337,3.860038822354554,8.030040318452082,12.413144151541257,36.88600835424894,39.79616672234875,0.006673,-10.34534989397153,62274168.3,0.583397129046844,-12.45423866560357,0.006181868300507,1,0.00669275493456,0.000143254441137"
2026-05-13T16:00:00.000-03:00,"CSV=1778698800000,0.005918,0.005992,0.005893,0.005956,21673671,0.0065267,0.006800948810389,0.006252451189611,4.032508081376286,8.403904282078516,11.790484864260504,35.035758700164585,40.45252571056576,0.006673,-8.790199081163857,62018584.3,0.34947058602884,-9.326797785137215,0.006181868300507,1,0.006685424039689,0.000138828997023"
2026-05-13T17:00:00.000-03:00,"CSV=1778702400000,0.005956,0.006033,0.005955,0.005982,17601662,0.00651308,0.006796962570088,0.006229197429912,4.176609289236446,8.717306407666706,13.446863049396422,33.612473995877416,40.61245437366807,0.006673,-7.485307763686978,61150005.2,0.287843998417191,-6.936065495452443,0.006181868300507,1,0.006678424795513,0.000132746097321"
2026-05-13T18:00:00.000-03:00,"CSV=1778706000000,0.005982,0.005992,0.005836,0.005893,53819594,0.00649644,0.006791574217603,0.006201305782397,4.34559364510327,9.086029197610111,12.370039462859966,37.02944991661863,41.23284747576123,0.006673,-7.734460623140763,62466804.1,0.861571114056722,-6.84530628220404,0.006181868300507,1,0.006670609623418,0.000135071487589"
2026-05-13T19:00:00.000-03:00,"CSV=1778709600000,0.005896,0.005959,0.005875,0.005931,23935162,0.00648124,0.00678539545762,0.00617708454238,4.482501565597576,9.385718091593402,11.82378137533976,35.394237955160534,41.81188103771484,0.006673,-4.508130735791349,54675378.4,0.437768566042517,-5.221376830715885,0.006181868300507,1,0.006663250323683,0.00012996433883"
2026-05-13T20:00:00.000-03:00,"CSV=1778713200000,0.005931,0.005954,0.0059,0.005903,14697975,0.00646508,0.006777939127404,0.006152220872596,4.615844455417677,9.678430194331893,11.474763059495558,34.34945905325496,42.352312362204884,0.006673,-4.078648033799147,49743692.2,0.295474146569281,-3.88262956945835,0.006181868300507,1,0.006655685643845,0.000122367904947"
2026-05-13T21:00:00.000-03:00,"CSV=1778716800000,0.005902,0.00593,0.005865,0.005892,16201545,0.00644778,0.00676785126019,0.00612770873981,4.729289221723362,9.928107354483432,11.053947260943573,35.064464421632344,42.999675418160344,0.006667,-2.772277227722782,46884760.6,0.345561005168063,-2.907750014777705,0.006181868300507,1,0.006648086781717,0.000116631114452"
2026-05-13T22:00:00.000-03:00,"CSV=1778720400000,0.005891,0.005909,0.005857,0.005876,9616591,0.00642948,0.006755506639402,0.006103453360598,4.826087173101583,10.141617654995931,10.717065570516324,34.4646985050382,43.63704481150099,0.006614,1.380262249827471,34543224.1,0.278392977220676,-1.810414904160211,0.006181868300507,1,0.006640404326178,0.000110168003007"
2026-05-13T23:00:00.000-03:00,"CSV=1778724000000,0.005874,0.005905,0.005843,0.005853,8672834,0.00640988,0.00674048433391,0.00607927566609,4.904756357737468,10.315460941850262,10.315459590632644,34.019361406305144,44.29228539699036,0.006608,1.10554499913629,28492156.2,0.30439374047795,-1.094769610255545,0.006181868300507,1,0.00663256945726,0.000105351202706"
2026-05-14T00:00:00.000-03:00,"CSV=1778727600000,0.005851,0.005863,0.005762,0.005769,30725525,0.0063885,0.006725235697543,0.006051764302457,5.007046781516067,10.541933084235946,9.682187047085488,36.85429825064897,45.23205531154124,0.006608,-2.927814235234739,23327513,1.317136764643535,-2.015290329928487,0.006127248247307,1,0.006623976726342,0.000104916082436"
2026-05-14T01:00:00.000-03:00,"CSV=1778731200000,0.005773,0.00588,0.00576,0.00585,21523564,0.00636914,0.006708442756252,0.006029837243748,5.057846784715711,10.654586215770534,10.007243143820142,34.18292601719234,45.863803834754094,0.006604,-1.165737455651286,21846812.3,0.985203868850011,-1.726356570409329,0.006127248247307,1,0.006616275465384,0.000106424474192"
2026-05-14T02:00:00.000-03:00,"CSV=1778734800000,0.00585,0.005967,0.005837,0.005905,29725761,0.00635112,0.006690668561475,0.006011571438525,5.074957134035339,10.692556949805631,14.424185428953022,31.530166647269315,45.28780722187341,0.00656,-0.856279382135673,22652021.3,1.312278520592774,-1.525463393873918,0.006127248247307,1,0.006609198097569,0.000108782026773"
2026-05-14T03:00:00.000-03:00,"CSV=1778738400000,0.005904,0.005928,0.00583,0.005874,15194466,0.00633286,0.006673025901289,0.005992694098711,5.097625969404573,10.742883982567513,13.57339415019389,30.09171382503188,44.790590962451375,0.006469,-1.805416248746246,22411301.7,0.677982305686421,-1.424989019598848,0.006127248247307,1,0.006601882693613,0.000107703824096"
2026-05-14T04:00:00.000-03:00,"CSV=1778742000000,0.005872,0.005883,0.005833,0.005866,10897515,0.00631408,0.006653581095138,0.005974578904862,5.102531858912586,10.75377870213876,13.149414227623263,29.15176598616563,44.326522453657475,0.006435,-0.458170711013068,18119093.8,0.601438191130729,-1.041846467619492,0.006127248247307,1,0.006594560477756,0.000101933441686"
2026-05-14T05:00:00.000-03:00,"CSV=1778745600000,0.005864,0.005947,0.005857,0.005938,14182561,0.00629538,0.00662928447077,0.00596147552923,5.036810114904814,10.607921071310512,16.442697088674972,27.495413317874803,43.04843378637353,0.006281,0.118023941999664,17143833.7,0.827268932269216,-0.662018464919573,0.006127248247307,1,0.006588027537679,0.000100740097517"
2026-05-14T06:00:00.000-03:00,"CSV=1778749200000,0.005937,0.006277,0.005937,0.006277,114204878,0.00628436,0.006609481254919,0.005959238745081,4.919013193005323,10.346996509387203,31.516121149934126,22.354382075390156,41.31233604619115,0.006277,6.335761477214964,27094524,4.215053861068015,8.460512982500592,0.005733001736703,-1,0.006584932736309,0.000124666087766"
2026-05-14T07:00:00.000-03:00,"CSV=1778752800000,0.006277,0.006775,0.006113,0.006749,202689157,0.00628454,0.006609915857125,0.005959164142875,4.922541589910462,10.3548026466557,43.78158345352224,16.081586053616565,41.642992738740794,0.006775,14.545145960624579,45743285.2,4.431014434442063,27.12359255586512,0.005908801563033,-1,0.006586565246396,0.000178399478989"
2026-05-14T08:00:00.000-03:00,"CSV=1778756400000,0.006746,0.006762,0.006288,0.006434,189819261,0.00627796,0.006596855654407,0.005959064345593,4.834055360818473,10.159212687157432,36.02624038737052,13.23294041187005,41.95160565178714,0.006775,9.496255956432938,63763552.2,2.976924190242964,27.5056063950581,0.005908801563033,-1,0.006585047184242,0.00020795953109"
2026-05-14T09:00:00.000-03:00,"CSV=1778760000000,0.006433,0.006659,0.006264,0.006454,128261112,0.00627476,0.006591059766677,0.005958460233323,4.798921233821353,10.081653056911007,31.106495213527488,12.255581359879043,42.05305013035587,0.006775,10.268238510165727,75722380,1.693833606392192,24.134633419028468,0.005908801563033,-1,0.00658374323216,0.000226663577981"
2026-05-14T10:00:00.000-03:00,"CSV=1778763600000,0.006455,0.006717,0.006441,0.006602,74978258,0.00627374,0.006588898551209,0.005958581448791,4.783175044495992,10.046911450221591,30.170438649032498,11.118847849438945,42.32562874062686,0.006775,14.439244236436132,80147653.3,0.935501601267719,20.59240098077954,0.005908801563033,-1,0.006583924891542,0.000231597220183"
2026-05-14T11:00:00.000-03:00,"CSV=1778767200000,0.006602,0.006757,0.006374,0.006508,154643934,0.00627144,0.006584453620151,0.005958426379849,4.753828308438908,9.982192930196481,26.51403979132605,11.891397790526213,42.042213851293646,0.006775,11.247863247863242,93459690.3,1.654659174491187,19.93206069268608,0.005908801563033,-1,0.006583169419984,0.000246737498165"
2026-05-14T12:00:00.000-03:00,"CSV=1778770800000,0.006501,0.006533,0.006404,0.006464,41874086,0.0062687,0.006579407917504,0.005957992082496,4.722429759640049,9.912993683039177,25.403045356477925,11.39312303225411,41.77769328791598,0.006775,9.466553767993235,94674522.8,0.44229518947203,14.683710859277962,0.005908801563033,-1,0.006581983654611,0.000234963748348"
2026-05-14T13:00:00.000-03:00,"CSV=1778774400000,0.006467,0.006479,0.006325,0.006373,37773097,0.00626544,0.006574175107171,0.005956704892829,4.696180161587194,9.855177199716751,24.110808884713407,13.423093964444192,40.89083571613569,0.006775,8.495062989445017,96932385.9,0.389685002069056,10.892606785724855,0.005908801563033,-1,0.006579904215262,0.000226867373513"
2026-05-14T14:00:00.000-03:00,"CSV=1778778000000,0.006372,0.006475,0.006349,0.006457,29693132,0.00626478,0.006573069298549,0.005956490701451,4.690187864246231,9.841983231623201,23.081528211566766,12.850067515705122,40.06310198247408,0.006775,10.075008523695882,98811947.6,0.300501434504667,8.27092269515569,0.005908801563033,-1,0.006578681287747,0.000216780636162"
2026-05-14T15:00:00.000-03:00,"CSV=1778781600000,0.006456,0.006477,0.006302,0.006333,32384601,0.0062626,0.006570012556672,0.005955187443328,4.679025405517882,9.817409915128456,21.70283023654452,13.686733365219633,38.9022964683695,0.006775,6.65207140451331,100632151.6,0.321811672364163,6.227519871227879,0.005908801563033,-1,0.006576236697819,0.000212602572546"
2026-05-14T16:00:00.000-03:00,"CSV=1778785200000,0.006334,0.006398,0.006314,0.006394,20340547,0.00626214,0.006569338307938,0.005954941692062,4.676244296425431,9.811288407408137,21.05600780649448,13.278819464670786,37.81887798853856,0.006775,1.863947745738423,91245718.5,0.222920563664584,4.290184008192367,0.005908801563033,-1,0.006574423397343,0.000199742315291"
2026-05-14T17:00:00.000-03:00,"CSV=1778788800000,0.006395,0.006414,0.0063,0.006372,15699442,0.00625956,0.006565279555148,0.005953840444852,4.65661138387073,9.768084502679338,20.76438132091268,12.72725992474391,36.89744578023883,0.006775,-5.586012742628533,72546747,0.21640449295404,2.457176587060467,0.005908801563033,-1,0.006572409234186,0.000191168083762"
2026-05-14T18:00:00.000-03:00,"CSV=1778792400000,0.006372,0.006399,0.006301,0.006308,13707962,0.0062548,0.006557863953647,0.005951736046353,4.62138214193979,9.690604132714949,19.999258295903147,12.258287627269526,36.03744238582575,0.006775,-1.958346285359021,54935617.1,0.24952776948054,1.475230464554933,0.005908801563033,-1,0.006569778296532,0.000181851275386"
2026-05-14T19:00:00.000-03:00,"CSV=1778796000000,0.006306,0.00634,0.006288,0.006319,8339859,0.00625176,0.006553399026653,0.005950120973347,4.60278743024418,9.649731488493032,19.58890037149437,12.519730455064716,35.102707331173875,0.006775,-2.091726061357293,42943491.8,0.194205423230162,0.848078794694137,0.005908801563033,-1,0.006567282990099,0.000168866147847"
2026-05-14T20:00:00.000-03:00,"CSV=1778799600000,0.006319,0.006349,0.0063,0.006313,9920067,0.00624826,0.006548147766339,0.005948372233661,4.579734255245439,9.599080906976402,19.56410832023312,12.2656361265605,34.29117503413796,0.006775,-4.377461375340809,36437672.7,0.272247546699106,0.168134823060548,0.005908801563033,-1,0.006564752811093,0.000156879533063"
2026-05-14T21:00:00.000-03:00,"CSV=1778803200000,0.006316,0.006436,0.006217,0.006378,43984054,0.00624612,0.006544689632749,0.005947550367251,4.562013624831863,9.560163197279792,21.350029109031077,11.179159464167041,34.08955685897353,0.006775,-1.997541487400122,25371684.7,1.733588231135475,-1.042214922546869,0.005908801563033,-1,0.006562894574167,0.000163091579756"
2026-05-14T22:00:00.000-03:00,"CSV=1778806800000,0.006377,0.006389,0.006221,0.006267,22062080,0.00624192,0.00653868386842,0.00594515613158,4.538587189597919,9.508736684239322,19.90113526518752,10.42049935910304,33.901379895486734,0.006775,-3.047648514851487,23390484.1,0.943207498642578,-1.652998259176193,0.005908801563033,-1,0.006559950349548,0.000163582421781"
2026-05-14T23:00:00.000-03:00,"CSV=1778810400000,0.006268,0.006318,0.006234,0.006292,17393334,0.00623676,0.006530348253171,0.005943171746829,4.495751861751463,9.414768346730657,19.202998714027995,10.054945766959479,33.725748062899065,0.006775,-1.270986976306298,21352507.8,0.814580383855427,-1.447105859129072,0.005908801563033,-1,0.006557284176916,0.000155624179603"
2026-05-15T00:00:00.000-03:00,"CSV=1778814000000,0.006289,0.006338,0.006251,0.006281,14503442,0.00623024,0.006519115652141,0.005941364347859,4.431209193935042,9.273339458541795,19.344840498124967,9.67819004200274,33.69781996538552,0.006775,-2.725724020442929,19833538.8,0.731258407601976,-1.629140108336565,0.005908801563033,-1,0.006554535080628,0.000148761761642"
2026-05-15T01:00:00.000-03:00,"CSV=1778817600000,0.006283,0.006295,0.006223,0.006277,13272835,0.00622362,0.006507512577571,0.005939727422429,4.362535979559762,9.123069132463348,18.72278789429008,10.617489142416776,33.292976030414614,0.006775,-0.884257066161385,17922362.2,0.740573974115979,-1.304379328766801,0.005908801563033,-1,0.006551773537537,0.000141085585478"
2026-05-15T02:00:00.000-03:00,"CSV=1778821200000,0.006278,0.006301,0.00612,0.006172,42774627,0.0062152,0.006494213548058,0.005936186451942,4.296340827001782,8.97842541053843,17.23044774270609,14.307020804552137,31.691423917984434,0.006775,-3.472005004691898,20165770.2,2.121150175558383,-3.324467560925135,0.005908801563033,-1,0.006547994696368,0.00014507702693"
2026-05-15T03:00:00.000-03:00,"CSV=1778824800000,0.006172,0.006312,0.006166,0.006277,20430476,0.00620812,0.006480914841593,0.005935325158407,4.209202686053541,8.788323730636098,16.605555991926277,13.384975240038493,30.29457289468719,0.006762,-1.490897677338363,20638873.6,0.989902666005959,-2.708259569129869,0.005908801563033,-1,0.006545298231727,0.000145169324237"
2026-05-15T04:00:00.000-03:00,"CSV=1778828400000,0.006279,0.006412,0.006264,0.00635,37246821,0.00620326,0.006471277447939,0.005935242552061,4.14164668561002,8.64118053859431,19.939355914901906,12.509365584049176,29.80144380851376,0.006757,0.665821179454653,22992759.5,1.619936963199219,-1.445976932926748,0.005908801563033,-1,0.00654335496574,0.000145452391814"
2026-05-15T05:00:00.000-03:00,"CSV=1778832000000,0.00635,0.006373,0.006172,0.006269,38295975,0.0061967,0.006458952035263,0.005934447964737,4.060287703511151,8.46424823740012,18.20630125625993,15.40035568259292,28.371305840510864,0.006757,-0.791264440576036,25988371.1,1.473581197245563,-1.352648755845124,0.005908801563033,-1,0.006540625065583,0.000151007152632"
2026-05-15T06:00:00.000-03:00,"CSV=1778835600000,0.006268,0.00635,0.006267,0.006313,12182160,0.00619156,0.006448918050972,0.005934201949028,3.99071672081081,8.313189276095411,17.532113791071698,14.830073634937873,27.036510403708164,0.006757,0,26214580.4,0.464709326417447,-0.901765837230083,0.005908801563033,-1,0.006538360139557,0.000144206437369"
2026-05-15T07:00:00.000-03:00,"CSV=1778839200000,0.006313,0.006405,0.006278,0.006359,24551837,0.0061867,0.006438495651273,0.005934904348727,3.910783899076378,8.139901765810716,19.007310943160423,13.981293597741553,26.24978415737797,0.006533,-0.297899027908434,24271358.7,1.011555937327893,-0.701624401621717,0.005914042619104,-1,0.006536575461552,0.000142485793632"
2026-05-15T08:00:00.000-03:00,"CSV=1778842800000,0.00636,0.006398,0.00627,0.006302,17402651,0.00618214,0.006429706234369,0.005934573765631,3.850350627934835,8.009078874610013,17.900948644532598,13.531276665744008,25.42659091483636,0.006479,0.558480931865331,23805415.8,0.731037472573783,-0.33165943811065,0.005914042619104,-1,0.006534241377357,0.000141037214269"
2026-05-15T09:00:00.000-03:00,"CSV=1778846400000,0.0063,0.006338,0.006242,0.00627,24658825,0.00617822,0.006422794184246,0.005933645815754,3.807909411862644,7.917302532007232,17.101069370140277,14.229922567540887,24.342412804103944,0.006477,-0.349650349650341,24531964.9,1.005171216431995,-0.338259114501735,0.005914042619104,-1,0.006531612109921,0.000136533492842"
2026-05-15T10:00:00.000-03:00,"CSV=1778850000000,0.00627,0.006278,0.005732,0.00577,215057882,0.00616588,0.006415129564894,0.005916630435106,3.885339530131969,8.084801030639907,13.441163642520182,31.175012071926812,25.369423695636716,0.006477,-8.135647189937911,44587408.9,4.823287275614709,-13.305693933040516,0.006537440430673,1,0.006524033879972,0.000177480143558"
2026-05-15T11:00:00.000-03:00,"CSV=1778853600000,0.005769,0.005854,0.005708,0.005792,98190652,0.0061575,0.006412078337648,0.005902921662352,3.970293627788021,8.268886322320155,12.664626129908902,30.323629972355377,26.41670677940618,0.006436,-7.72662099729169,53079190.6,1.849889775824879,-13.634928350214919,0.006303996387606,1,0.006516749960768,0.000174332129202"
2026-05-15T12:00:00.000-03:00,"CSV=1778857200000,0.005787,0.005863,0.005753,0.00579,27561980,0.00615022,0.006409946801851,0.005890493198149,4.051933812869707,8.446097923364297,12.464877981396178,28.972448076253173,27.311422357859016,0.006436,-6.189241736876221,51557925.9,0.53458279243929,-10.192839610403643,0.006303996387606,1,0.006509518617875,0.000167898916282"
2026-05-15T13:00:00.000-03:00,"CSV=1778860800000,0.005794,0.005897,0.005787,0.005873,27563281,0.00614648,0.006408812326639,0.005884147673361,4.093306423541172,8.536018229588745,13.30530855512755,27.65228704500817,27.825918146586936,0.006436,-6.436195634857414,52271206.4,0.527312891710875,-7.926522717546954,0.006303996387606,1,0.006503185099289,0.000162109024654"
2026-05-15T14:00:00.000-03:00,"CSV=1778864400000,0.005878,0.006002,0.005854,0.005977,22083914,0.0061501,0.006408794588269,0.005891405411731,4.036556090326906,8.41269534704563,16.858130252791998,25.947870684421563,27.386505869614357,0.006436,-5.874015748031497,50754915.7,0.435108869661663,-6.136293929198233,0.006303996387606,1,0.006497949426659,0.000160698122188"
2026-05-15T15:00:00.000-03:00,"CSV=1778868000000,0.005976,0.006014,0.005864,0.005907,24576626,0.00615246,0.006408372892211,0.005896547107789,3.993414498742878,8.319042861264112,16.302427561623006,24.32006649121803,26.876535082734897,0.006436,-5.774445685117249,49382980.8,0.497674008370106,-5.048793129541411,0.006303996387606,1,0.006492069332861,0.000159628309969"
2026-05-15T16:00:00.000-03:00,"CSV=1778871600000,0.005907,0.005981,0.005863,0.005917,27069676,0.00615194,0.006408303992011,0.005895576007989,4.000496735651582,8.334411324266208,15.483718357770096,23.141270214231884,26.40645826657952,0.006436,-6.272770473625847,50871732.4,0.53211626030648,-4.478476475089839,0.006303996387606,1,0.006486347249947,0.000155465478972"
2026-05-15T17:00:00.000-03:00,"CSV=1778875200000,0.005916,0.005962,0.00588,0.00591,15516655,0.00615176,0.00640829058765,0.00589522941235,4.003104792781528,8.340071382809713,14.925627311155425,22.30717239512679,25.967719904834503,0.006412,-7.060858625570054,49968214.2,0.310530509213195,-3.716521658220109,0.006303996387606,1,0.00648061245144,0.000148118931075"
2026-05-15T18:00:00.000-03:00,"CSV=1778878800000,0.00591,0.006081,0.005909,0.006003,21001951,0.0061527,0.006408596873759,0.005896803126241,3.993024975672541,8.318197661494361,18.991589802732594,20.635601707170476,24.513118344044212,0.006412,-4.744525547445265,50328144.2,0.417300326364905,-3.137645125278586,0.006303996387606,1,0.00647586008874,0.000150507037968"
2026-05-15T19:00:00.000-03:00,"CSV=1778882400000,0.006005,0.006068,0.005976,0.006032,15246833,0.0061537,0.006409024910653,0.005898375089347,3.983833956213008,8.298256679809999,18.209596299722506,19.785914733445438,23.155490220639944,0.006412,-3.795853269537486,49386945,0.308721930461583,-2.482384466559231,0.006303996387606,1,0.006471443570444,0.000144656334171"
2026-05-15T20:00:00.000-03:00,"CSV=1778886000000,0.006032,0.006053,0.005997,0.006041,7396208,0.00615666,0.006409793925818,0.005903526074182,3.949174166083549,8.223092579989164,17.733387997349897,19.268483335680354,21.88837063879596,0.006412,4.696707105719245,28620777.6,0.25842093123284,-1.2503471697102,0.006303996387606,1,0.006467160549842,0.000135790700754"
2026-05-15T21:00:00.000-03:00,"CSV=1778889600000,0.006042,0.006049,0.005982,0.006024,10411711,0.00615852,0.006410327167491,0.005906712832509,3.928148453451096,8.17752211540926,17.15818903705219,19.369669701334352,20.832761277875765,0.006412,4.005524861878445,19842883.5,0.524707560773614,-0.132988386508698,0.006303996387606,1,0.006462750992132,0.000128911630678"
2026-05-15T22:00:00.000-03:00,"CSV=1778893200000,0.006024,0.00605,0.005924,0.00596,19897032,0.00615966,0.006410434688515,0.005908885311485,3.911976343263186,8.14248476425795,16.105592246493405,21.005297792062432,20.32410239431238,0.006412,2.936096718480139,19076388.7,1.043018797368079,0.932142431749373,0.006303996387606,1,0.006457748494698,0.000128620467611"
2026-05-15T23:00:00.000-03:00,"CSV=1778896800000,0.005965,0.006043,0.005946,0.006014,9818301,0.0061621,0.006410843824044,0.005913356175956,3.880048100854795,8.073345906219288,15.329891708387287,19.993610637004245,19.849354102986556,0.006412,2.400817299506223,17301890.7,0.567469831490728,1.075558750629856,0.006303996387606,1,0.006453333086791,0.00012545842085"
2026-05-16T00:00:00.000-03:00,"CSV=1778900400000,0.006017,0.006035,0.005995,0.006005,4373632,0.00616468,0.006411101138703,0.005918258861297,3.843663254906649,7.994612492562083,15.010470910113463,19.57701440843768,19.406255697749117,0.006405,0.468462439350849,15530862.5,0.281609086423887,0.761013593609737,0.006303996387606,1,0.006448872061052,0.000116912578765"
2026-05-16T01:00:00.000-03:00,"CSV=1778904000000,0.006005,0.006009,0.005879,0.005909,16476148,0.0061658,0.00641092584523,0.00592067415477,3.823563883718451,7.951144871069237,13.995052092513045,24.288907445415507,19.905049850412706,0.006405,0.033858134416798,14720814.7,1.119241586540723,0.519974206433813,0.006298663962664,1,0.006443500199748,0.000118221320888"
2026-05-16T02:00:00.000-03:00,"CSV=1778907600000,0.00591,0.005962,0.005892,0.00593,8586428,0.00616902,0.00640993355213,0.00592810644787,3.75844071035271,7.810431871830666,13.469378269496923,23.376581949996535,20.370591059565392,0.006405,0.219705932060165,12872489.9,0.667037074156104,0.39550013832126,0.006267197566398,1,0.006438390745024,0.000113399188799"
2026-05-16T03:00:00.000-03:00,"CSV=1778911200000,0.00593,0.005931,0.005759,0.005882,59839076,0.00616966,0.006409766360598,0.005929553639402,3.745945594434641,7.783455185484743,12.25730098426023,28.23132397896182,21.642759194824894,0.006398,-0.473773265651442,17304732,3.457960285082716,-0.282429620038037,0.006202777809758,1,0.006432854518705,0.000119259269919"
2026-05-16T04:00:00.000-03:00,"CSV=1778914800000,0.005876,0.005886,0.005555,0.005704,108651852,0.00616564,0.006411751337406,0.005919528662594,3.83844170578263,7.983318435914851,10.33897273186368,33.45860425838716,23.719073052460107,0.006338,-4.980842911877391,26069722.1,4.167741089959681,-7.107907635513969,0.006141800028782,1,0.006425602234937,0.000140433342927"
2026-05-16T05:00:00.000-03:00,"CSV=1778918400000,0.0057,0.005741,0.005688,0.005714,17129348,0.00616244,0.006413316556098,0.005911563443902,3.911806846020622,8.14211760596233,10.068633118757829,32.58374112015701,25.65696598625297,0.006278,-5.271883289124663,26257973.6,0.652348435600529,-5.884973362452328,0.006109570025904,1,0.006418521615684,0.000131690008635"
2026-05-16T06:00:00.000-03:00,"CSV=1778922000000,0.00571,0.005757,0.0056,0.005628,37443720,0.00615768,0.006416275006912,0.005899084993088,4.030298056636103,8.399105082173884,9.297079932561973,34.38201937163423,27.77517324610516,0.006081,-6.836616454229435,29262724.8,1.279570520377515,-6.839293199621498,0.006081163023314,1,0.006410655728961,0.000134221007771"
2026-05-16T07:00:00.000-03:00,"CSV=1778925600000,0.005628,0.005668,0.005582,0.005653,19706444,0.00615198,0.006418377709449,0.005885582290551,4.150545846765132,8.660551869454862,8.896952218356883,33.803081388019976,29.812036726449666,0.006081,-6.158698539176624,30192198.1,0.65269987745609,-5.899456060350859,0.006013196720982,1,0.006403116865986,0.000129398906994"
2026-05-16T08:00:00.000-03:00,"CSV=1778929200000,0.005652,0.005727,0.005651,0.005699,21240894,0.00614042,0.006413596359885,0.005867243640115,4.259331965342706,8.897644131333749,11.588235919530437,32.479531871301305,30.985047783759555,0.006081,-4.379194630872482,30326584.3,0.70040508980103,-4.955374109798049,0.006013196720982,1,0.006396110728016,0.000124059016295"
2026-05-16T09:00:00.000-03:00,"CSV=1778932800000,0.005697,0.005746,0.005676,0.005712,13107886,0.00611968,0.006385120497287,0.005854239502713,4.157172874019969,8.674979648827758,12.1668995346367,31.271227081376818,31.851414682789574,0.006081,-5.021616228799471,30655542.8,0.427586165592214,-4.019307282648033,0.006013196720982,1,0.006389303656095,0.000118653114665"
2026-05-16T10:00:00.000-03:00,"CSV=1778936400000,0.005715,0.005747,0.005674,0.00568,9326770,0.0061046,0.006373154798877,0.005836045201123,4.213843965067921,8.798440483468575,11.681334678200582,30.132572638332906,32.6697894413453,0.006081,-5.412156536219812,31150856.6,0.299406533815831,-3.219683198091444,0.006013196720982,1,0.006382245908273,0.000114087803199"
2026-05-16T11:00:00.000-03:00,"CSV=1778940000000,0.005679,0.005693,0.00565,0.005682,12976864,0.00608916,0.006359370093075,0.005818949906925,4.249007199150321,8.875118836600963,11.394345495714612,30.763517534468615,33.55476265892604,0.006081,-3.841597563039427,30800928.2,0.421314056373145,-2.685961816140073,0.005992437068637,1,0.006375278287296,0.000106979022879"
2026-05-16T12:00:00.000-03:00,"CSV=1778943600000,0.005683,0.005738,0.00568,0.005708,14273373,0.00607128,0.006336495688827,0.005806064311173,4.185526225392178,8.736730601345537,13.663938579314394,29.708695005749885,33.78396589067,0.006081,-3.743676222596964,31369622.7,0.455006205732911,-2.358439848605503,0.005992437068637,1,0.006368638702347,0.000102081120591"
