Date,Message
2026-07-02T04:00:00.000-03:00,"CSV=1782975600000,0.00739,0.007524,0.007364,0.007424,19129673,0.00720006,0.007424264,0.006975856,3.0198813346,6.2278359238,25.3026651069,15.3329083185,32.2414129817,0.007524,7.8599447915,25206185.3,0.7589277303,5.6359154068,0.0068610573,-1,0.0076677689,0.0001943142"
2026-07-02T05:00:00.000-03:00,"CSV=1782979200000,0.007433,0.007445,0.007115,0.007187,40917665,0.0071963,0.0074191107,0.0069734893,3.003199619,6.192368423,22.6221229332,21.7021418839,30.2303567688,0.007524,5.5824886147,26233637.8,1.5597404108,6.6596879663,0.0068610573,-1,0.0076629852,0.0002078828"
2026-07-02T06:00:00.000-03:00,"CSV=1782982800000,0.007187,0.007365,0.007156,0.007323,16089091,0.00719264,0.0074118066,0.0069734734,2.9569927249,6.0941902109,21.1049461278,20.246664589,28.3533709701,0.007524,9.445523838,26006127.5,0.6186653895,6.3876648724,0.0068610573,-1,0.0076596022,0.0002079945"
2026-07-02T07:00:00.000-03:00,"CSV=1782986400000,0.007318,0.00743,0.007147,0.007216,36214038,0.00718632,0.0074000995,0.0069725405,2.8888727961,5.9496226216,21.2701624523,18.4513733714,26.9362378958,0.007524,3.9619651347,27118808.1,1.3353845739,6.0220256227,0.0068610573,-1,0.0076551883,0.0002154951"
2026-07-02T08:00:00.000-03:00,"CSV=1782990000000,0.007215,0.007352,0.00719,0.007313,13290491,0.0071838,0.0073953167,0.0069722833,2.8601440816,5.8887138642,20.1730652353,17.4996669413,25.6135803599,0.007524,4.2183269203,26836862.2,0.4952326729,4.7110348538,0.0068610573,-1,0.0076517834,0.0002101456"
2026-07-02T09:00:00.000-03:00,"CSV=1782993600000,0.007313,0.00742,0.007298,0.007376,17100292,0.00718218,0.0073919006,0.0069724594,2.8371680298,5.8400274515,21.5940592128,16.8004634191,24.7383485527,0.007524,6.5895953757,26994646.7,0.6334697464,4.5321263398,0.0068610573,-1,0.0076490393,0.000201331"
2026-07-02T10:00:00.000-03:00,"CSV=1782997200000,0.007375,0.007433,0.007231,0.007314,23798863,0.00717832,0.0073837591,0.0069728809,2.7823102369,5.723876475,20.1647646428,17.8838393501,23.4887764731,0.007524,4.0694365396,25560669.6,0.9310735349,4.2843991146,0.0068610573,-1,0.0076457056,0.0002013979"
2026-07-02T11:00:00.000-03:00,"CSV=1783000800000,0.00731,0.007343,0.007152,0.007194,13047115,0.0071753,0.007379372,0.006971228,2.7654382156,5.6881795214,18.8975828203,19.3591928608,22.0032987012,0.007524,-0.0138985407,23696250.8,0.5505982828,2.8537152388,0.0068610573,-1,0.007641211,0.0002003581"
2026-07-02T12:00:00.000-03:00,"CSV=1783004400000,0.007194,0.007418,0.007152,0.00728,21036925,0.00717522,0.0073792501,0.0069711899,2.7649167708,5.6870764728,19.6946904734,17.699533046,20.8921100943,0.007524,-0.7904061052,22329601.1,0.9421093062,1.6542605101,0.0068610573,-1,0.0076376169,0.0002069223"
2026-07-02T13:00:00.000-03:00,"CSV=1783008000000,0.007279,0.007288,0.007151,0.007195,12961425,0.00717194,0.0073743007,0.0069695793,2.7441342119,5.643123301,18.8050618411,16.9329991707,19.848521975,0.007524,-2.5859734633,21358557.8,0.6068492602,0.5797416457,0.0068610573,-1,0.0076332127,0.0001999301"
2026-07-02T14:00:00.000-03:00,"CSV=1783011600000,0.007193,0.007392,0.007166,0.007235,18691796,0.00716888,0.0073690958,0.0069686642,2.7169662557,5.5856939306,20.8170371064,15.6810523213,19.4634156953,0.007524,-2.5457974138,21314770.1,0.8769410091,-0.3576769539,0.0068610573,-1,0.0076292504,0.0002025371"
2026-07-02T15:00:00.000-03:00,"CSV=1783015200000,0.007237,0.00808,0.0072,0.007977,132338977,0.00718232,0.0074116589,0.0069529811,3.094299359,6.3862070828,34.3401466206,11.9844185355,21.3831150103,0.00808,10.9920690135,30456901.3,4.3451228244,15.6821786835,0.0068610573,-1,0.0076327106,0.0002702834"
2026-07-02T16:00:00.000-03:00,"CSV=1783018800000,0.007978,0.007982,0.007571,0.007745,110337234,0.0071896,0.0074306105,0.0069485895,3.2434812405,6.7044190554,30.7166530877,10.7198501707,23.174834371,0.00808,5.7626655742,39881715.6,2.7666120261,15.7691390823,0.0069234349,-1,0.0076338279,0.000284355"
2026-07-02T17:00:00.000-03:00,"CSV=1783022400000,0.007745,0.007897,0.00761,0.007708,73221442,0.00719786,0.0074491972,0.0069465228,3.3740175872,6.9836652689,28.4691363432,9.9354859794,24.8471057743,0.00808,6.8181818182,43582456,1.6800669058,14.3310932651,0.0069234349,-1,0.0076345659,0.0002846195"
2026-07-02T18:00:00.000-03:00,"CSV=1783026000000,0.007709,0.007916,0.007672,0.007906,17442735,0.00720712,0.0074752842,0.0069389558,3.5873442433,7.441645944,27.1767984988,9.3146635906,26.4538857754,0.00808,8.1088472583,43997680.4,0.3964466954,10.6256374097,0.0069523273,-1,0.0076372668,0.0002805576"
2026-07-02T19:00:00.000-03:00,"CSV=1783029600000,0.007897,0.007932,0.007767,0.007869,23708426,0.00721566,0.0074976129,0.0069337071,3.7605686084,7.815026656,26.4197160144,8.9112289384,27.9940048345,0.00808,6.6838394794,44658493.8,0.5308827948,8.2665367341,0.0070424946,-1,0.0076395726,0.0002690018"
2026-07-02T20:00:00.000-03:00,"CSV=1783033200000,0.00787,0.007985,0.007828,0.007968,26589136,0.00723756,0.0075341908,0.0069409292,3.9371283157,8.1969823442,26.7300376256,8.5343886131,29.5675875663,0.00808,8.9417555373,44937521.1,0.5916912048,7.274610525,0.0071330951,-1,0.0076428405,0.0002578016"
2026-07-02T21:00:00.000-03:00,"CSV=1783036800000,0.007962,0.008007,0.007767,0.007876,28656359,0.00724358,0.0075498942,0.0069372658,4.057198047,8.4575350404,24.9985872559,9.6279458684,30.5557336346,0.00808,9.4801223242,46498445.5,0.6162863875,6.7972304633,0.0071330951,-1,0.0076451605,0.0002560215"
2026-07-02T22:00:00.000-03:00,"CSV=1783040400000,0.007871,0.007874,0.007653,0.007739,31712499,0.00724736,0.0075585593,0.0069361607,4.1171779942,8.5879366252,23.4841798663,12.1415880433,30.6412292561,0.00808,6.3049450549,47566002.9,0.6667051479,5.9326667507,0.0071330951,-1,0.0076460942,0.0002527193"
2026-07-02T23:00:00.000-03:00,"CSV=1783044000000,0.007734,0.007792,0.007688,0.007765,9357737,0.00725578,0.0075750704,0.0069364896,4.2150158512,8.8009950384,22.7941893752,11.7848551131,30.7210251695,0.00808,7.9221681723,47205634.1,0.1982334774,4.4785908156,0.0071330951,-1,0.0076472774,0.0002378474"
